Voltage_V,Current_A,Battery_Temperature_°C,Charge_Discharge_Cycles,Ambient_Temperature_°C,Humidity_%,Avg_Cycles_Per_Hour,Energy_Consumption_Wh,Temp_Fluctuation_°C,SOH_%
3.153,15.818,8.114,630,-5.146,96.045,10.083,99.739,13.260,87.631
3.513,-18.581,15.050,692,29.981,98.731,7.977,79.907,14.931,80.792
3.193,14.527,40.937,950,2.807,28.272,10.648,77.798,38.130,80.726
3.840,-5.602,23.156,37,17.635,56.024,0.512,17.857,5.521,98.969
3.911,5.574,37.953,385,15.499,63.860,6.649,23.139,22.454,90.179
3.127,16.888,32.178,744,1.904,27.367,16.077,80.217,30.274,81.618
3.607,-13.932,32.943,580,-4.211,35.174,12.747,46.710,37.154,88.674
3.978,2.678,14.913,81,0.563,63.016,1.880,8.917,14.350,97.692
4.123,10.577,31.293,117,-5.133,97.047,1.665,82.131,36.426,97.214
3.616,10.303,1.416,820,3.781,22.225,11.173,32.280,2.365,79.750
4.140,1.025,25.905,49,39.865,92.995,0.943,2.499,13.960,99.702
3.643,4.990,34.357,668,10.105,91.889,8.986,29.570,24.252,88.028
3.473,10.301,10.920,73,33.194,88.574,1.369,30.942,22.274,97.971
4.018,13.641,15.394,694,17.459,50.204,65.239,64.416,2.065,83.850
3.592,10.473,13.172,105,23.329,59.266,1.231,25.105,10.157,98.511
3.566,-5.840,4.233,700,-2.183,52.288,8.030,12.553,6.416,85.326
3.588,19.869,20.871,817,3.740,95.807,29.840,84.883,17.131,84.754
4.016,-2.620,58.738,783,15.522,61.708,9.929,10.581,43.216,83.741
3.998,-19.021,21.233,598,34.057,26.449,11.588,95.733,12.824,83.064
3.484,-5.495,27.632,861,-7.856,41.925,64.841,37.307,35.488,77.619
3.400,-14.889,39.185,325,15.346,56.963,8.044,56.246,23.839,91.406
3.590,-15.142,38.910,683,-7.449,96.284,79.616,76.320,46.359,86.475
3.687,-8.739,56.994,763,12.841,65.516,9.675,20.827,44.153,83.081
3.286,-17.865,51.454,355,21.443,75.686,17.379,107.363,30.011,92.833
3.953,7.540,47.637,467,27.236,27.082,27.034,50.932,20.401,88.605
3.584,-17.040,57.098,655,-3.073,90.186,30.261,78.392,60.171,90.062
3.401,-11.868,13.846,283,-1.671,63.121,12.101,31.284,15.517,93.669
3.128,-16.284,37.023,184,13.503,93.698,2.717,58.013,23.520,96.198
3.287,-17.473,53.232,153,39.902,55.638,2.382,54.337,13.330,94.219
4.139,-9.290,37.448,853,7.802,74.647,61.792,76.586,29.646,81.346
3.366,2.876,58.645,117,11.376,57.667,1.609,11.968,47.269,98.001
3.203,18.587,6.021,266,11.622,31.405,7.481,67.473,5.601,94.190
3.553,15.022,26.360,384,-5.965,41.764,8.296,40.221,32.325,86.292
3.369,15.037,58.642,836,28.709,25.381,62.570,43.500,29.933,83.474
3.042,-12.957,22.774,254,2.655,55.221,3.570,61.779,20.119,95.602
3.388,-9.404,44.373,240,25.183,71.947,6.275,41.494,19.190,96.010
3.653,-16.944,1.824,170,13.754,39.497,2.674,64.190,11.930,98.460
3.662,11.139,41.690,941,20.589,59.231,21.735,38.569,21.101,80.932
3.428,-17.207,56.078,616,-7.301,56.718,105.515,47.254,63.379,91.674
3.537,2.268,22.962,547,34.498,62.674,7.743,4.419,11.536,89.275
4.159,-10.085,1.278,577,2.193,34.767,10.359,82.449,0.915,83.430
3.453,-10.262,1.675,184,23.505,62.719,4.183,57.747,21.830,96.462
3.310,19.629,53.521,901,29.901,49.136,43.000,122.914,23.620,83.072
3.292,10.271,43.351,701,17.002,42.883,11.161,37.830,26.349,82.602
3.549,13.478,6.401,666,6.867,66.879,23.580,86.295,0.466,85.644
3.911,2.879,3.275,892,38.895,31.843,20.511,9.958,35.620,84.503
3.247,14.841,48.290,409,3.922,92.053,62.045,60.947,44.368,89.903
3.851,5.820,48.592,738,37.433,94.788,9.474,18.014,11.159,84.189
3.025,17.847,7.231,652,-2.189,72.849,65.768,89.376,9.420,88.002
3.503,-8.746,18.091,587,9.461,44.252,6.581,38.186,8.630,85.324
3.931,3.813,46.802,145,-3.075,70.080,1.669,19.552,49.877,96.511
3.406,7.605,31.525,37,-9.888,68.122,0.381,46.345,41.413,96.770
3.676,-4.283,57.395,489,3.013,51.300,5.377,25.330,54.382,88.983
3.246,15.188,28.864,261,-5.639,42.980,2.686,96.106,34.503,94.484
3.890,19.192,40.617,125,39.317,33.476,1.407,82.720,1.300,98.801
3.063,-0.249,30.587,603,28.083,37.391,49.677,0.909,2.504,88.255
4.023,-4.374,56.578,795,-9.815,72.242,17.933,25.040,66.393,82.279
3.238,-1.122,23.920,344,1.182,90.872,40.283,4.287,22.738,95.254
4.049,14.109,13.788,260,23.506,50.796,4.729,64.521,9.718,95.570
3.423,5.819,19.598,442,9.928,29.752,8.270,20.135,9.670,86.980
3.867,-18.209,51.167,974,31.592,21.025,10.553,123.072,19.575,81.069
3.383,1.687,29.876,878,15.243,52.472,9.052,7.421,14.633,82.234
4.087,-19.308,21.255,107,22.683,38.605,4.007,111.353,1.428,97.025
3.152,11.141,32.656,968,19.852,45.804,16.505,28.308,12.804,82.553
3.214,-6.868,7.994,556,21.908,39.334,11.835,19.373,13.914,88.295
3.592,-1.120,0.322,879,1.505,73.132,15.945,4.062,1.183,84.185
3.098,11.947,16.835,436,8.664,71.081,8.128,44.342,8.171,93.445
3.235,-18.142,36.300,513,-7.469,92.984,5.607,33.212,43.769,89.335
4.133,-13.658,42.701,944,19.382,75.980,10.522,103.447,23.319,81.070
4.172,-4.082,49.597,712,12.963,33.195,54.141,31.601,36.634,86.494
3.452,-10.803,55.600,89,28.036,80.128,2.531,55.659,27.564,98.311
4.108,-6.484,24.727,214,0.319,34.501,2.834,25.946,24.408,97.122
3.654,19.927,44.431,626,11.841,64.688,9.110,78.491,32.590,84.554
3.324,13.017,4.480,318,-0.963,26.166,5.009,69.276,5.443,91.966
3.843,15.356,3.452,603,20.699,23.786,6.067,54.849,17.247,85.112
3.791,17.482,7.488,837,32.402,57.138,24.362,93.671,24.914,86.089
4.187,-6.363,26.914,697,28.272,28.399,13.401,49.538,1.358,82.192
3.318,-8.117,12.677,771,37.210,44.533,7.872,30.048,24.533,86.944
3.806,-10.638,17.215,669,38.586,47.107,9.576,55.897,21.371,87.113
3.062,13.205,38.873,56,28.602,81.554,0.859,76.536,10.271,96.356
3.136,7.182,21.511,558,4.340,46.614,34.191,22.768,17.171,85.968
3.005,-10.553,33.442,401,0.963,59.544,15.776,51.990,32.479,91.310
4.199,-4.920,24.744,221,12.377,81.807,5.760,33.730,12.367,94.715
3.963,0.268,10.138,474,39.694,36.392,10.081,2.010,29.556,91.200
3.944,1.126,4.441,107,10.633,84.392,2.130,7.940,6.192,93.377
3.612,15.549,14.174,862,-0.047,86.544,9.545,91.166,14.221,81.785
3.360,-4.777,3.462,811,37.217,99.108,69.830,23.350,33.755,81.876
3.182,16.341,37.117,179,9.296,55.524,6.996,44.810,27.821,98.378
3.342,-2.345,47.743,176,24.545,49.652,11.564,11.802,23.198,96.762
3.451,9.855,20.384,486,29.408,76.160,6.586,31.107,9.024,88.906
3.908,17.210,23.227,413,32.158,24.652,4.254,78.020,8.931,93.960
3.648,16.303,48.971,691,31.064,23.180,7.720,93.049,17.907,84.354
3.093,-17.722,13.357,36,31.812,46.799,0.496,82.898,18.455,98.524
3.022,-11.772,7.150,574,23.383,78.361,183.342,39.196,16.233,88.794
3.123,-0.924,30.067,267,10.192,29.316,7.552,2.234,19.875,96.167
3.493,-2.738,38.771,784,23.364,70.844,9.064,11.727,15.407,83.897
4.120,5.636,35.979,801,31.837,41.560,12.200,21.013,4.142,86.356
3.765,17.788,42.832,923,7.532,72.134,42.436,59.146,35.300,80.012
3.962,-15.504,3.405,387,4.825,56.558,8.202,60.824,1.420,89.960
3.560,-1.926,25.692,353,7.185,29.212,36.377,10.692,18.507,95.815
3.434,-12.304,14.314,813,17.564,39.783,15.468,52.643,3.250,82.707
3.130,15.764,45.547,269,-7.378,37.577,2.982,52.290,52.925,95.090
4.051,18.583,52.364,268,28.949,33.167,55.450,139.335,23.415,94.956
3.940,-0.852,16.880,441,-3.057,57.468,7.139,5.237,19.937,95.150
3.202,-15.840,5.713,304,-3.358,96.373,12.626,62.993,9.071,92.954
3.615,11.412,15.206,245,-0.117,72.647,2.474,46.697,15.323,95.770
3.585,7.886,6.241,177,18.846,86.880,23.774,48.863,12.605,94.587
3.750,-5.813,19.345,66,4.278,98.486,1.063,16.554,15.067,97.441
4.135,15.496,32.292,276,8.405,63.250,10.462,95.872,23.887,92.162
3.696,19.033,58.421,207,36.582,39.046,2.343,37.390,21.839,96.783
3.648,2.314,23.962,306,32.360,94.225,23.411,4.309,8.398,95.458
3.060,2.629,13.202,549,32.610,75.919,12.622,15.266,19.408,89.549
3.075,-8.099,10.008,630,18.882,96.715,32.557,31.653,8.874,85.590
3.225,3.380,10.382,537,33.323,72.083,6.700,10.603,22.941,87.801
3.039,-2.414,11.556,517,28.928,82.012,14.444,12.413,17.372,88.079
3.892,-7.912,45.736,273,37.662,91.251,14.011,60.886,8.074,94.492
3.868,-17.313,3.662,232,-6.782,80.740,3.184,36.940,10.444,91.977
3.163,-9.892,59.844,113,-8.564,65.012,1.380,17.426,68.408,96.261
4.003,-12.086,31.361,133,-1.249,57.754,2.843,86.222,32.610,93.917
3.186,1.682,32.656,424,36.454,85.870,11.011,7.154,3.798,92.170
3.361,4.067,21.454,824,20.278,81.759,12.960,24.934,1.176,81.199
3.299,4.343,41.415,689,11.306,49.314,10.521,22.093,30.109,89.612
3.447,-4.473,28.287,24,15.636,59.867,0.361,18.593,12.651,100.000
3.306,-3.151,19.744,559,31.480,70.799,19.753,7.730,11.736,88.406
3.587,13.370,15.908,279,36.455,22.270,2.962,52.025,20.547,94.828
3.489,-0.951,55.539,925,26.485,39.805,41.797,5.577,29.054,81.854
4.184,19.511,17.459,342,27.992,40.017,8.990,69.460,10.533,90.718
3.067,-2.415,26.184,812,6.019,90.659,27.917,11.618,20.165,85.916
3.171,5.983,21.020,810,13.352,46.519,8.693,16.525,7.668,83.316
3.063,-17.985,5.171,71,34.261,63.611,0.855,65.847,29.090,96.663
3.751,6.134,11.156,951,29.297,86.527,11.695,14.453,18.141,81.879
3.065,14.057,11.370,200,24.214,40.776,136.398,50.948,12.844,93.386
4.004,17.698,41.619,325,-6.738,29.901,4.717,100.558,48.357,93.893
3.614,19.893,24.395,32,-8.025,95.869,1.345,96.695,32.420,99.319
3.632,-8.713,46.918,96,-3.479,76.375,0.992,35.117,50.397,96.135
3.674,3.015,42.537,556,19.070,34.164,10.384,11.681,23.467,90.309
3.205,-1.971,11.523,262,16.819,85.577,4.604,5.768,5.296,96.027
3.237,2.553,33.775,873,37.135,82.970,24.055,13.641,3.360,81.490
3.383,-13.702,44.575,913,24.738,87.003,16.865,77.594,19.837,81.984
3.712,14.246,37.983,69,4.699,42.097,0.917,64.755,33.284,95.252
3.252,16.383,36.001,812,-1.925,55.886,14.339,57.212,37.926,84.097
3.140,-2.014,44.377,292,32.477,75.494,4.528,9.209,11.900,90.752
4.164,-8.783,3.407,916,12.981,51.253,19.173,48.883,9.574,81.658
3.026,-14.367,43.885,729,22.673,25.598,10.136,65.250,21.212,86.033
3.963,7.351,16.359,206,18.257,30.916,2.287,27.938,1.898,96.254
3.946,-7.511,34.312,171,-4.627,67.769,28.245,49.867,38.939,99.094
3.357,16.382,14.538,757,-7.147,50.013,65.133,53.626,21.685,82.860
3.163,6.840,50.329,925,8.851,20.430,13.430,24.406,41.478,81.692
3.175,5.827,28.834,394,8.078,81.348,10.262,12.925,20.756,87.502
3.837,2.376,38.576,255,23.690,53.336,8.830,16.256,14.886,93.409
3.771,-18.169,47.645,263,21.610,45.102,14.079,100.472,26.035,93.156
3.939,17.277,53.719,900,38.447,77.082,15.600,58.045,15.272,84.307
4.125,5.117,43.924,263,32.905,56.409,7.428,37.520,11.019,94.066
3.830,19.762,8.926,516,14.829,75.586,10.061,117.861,5.903,90.828
3.187,1.494,51.272,9,15.001,21.056,0.094,5.539,36.271,97.471
3.292,8.404,37.115,270,23.706,20.754,3.549,54.910,13.409,93.288
4.011,-17.752,36.567,741,-4.295,64.792,9.286,71.617,40.862,82.783
3.251,5.269,55.280,311,39.995,98.577,23.391,11.123,15.285,91.184
3.087,10.586,14.930,369,15.940,41.789,11.123,52.293,1.010,90.359
3.844,11.141,14.375,566,35.495,74.631,49.143,70.045,21.120,86.958
3.483,10.804,30.792,898,38.368,33.781,9.269,22.143,7.576,85.707
4.104,-10.949,45.052,552,19.082,44.924,8.054,77.698,25.970,88.004
3.780,19.016,26.834,649,-4.833,26.246,223.473,119.603,31.667,83.448
3.109,19.807,38.033,390,18.667,90.463,8.112,116.657,19.366,90.188
4.137,-16.976,27.151,958,19.882,44.835,35.365,47.603,7.269,82.364
3.310,17.458,36.623,114,29.460,38.437,2.093,80.971,7.163,95.545
3.405,-8.422,49.336,574,-7.589,78.448,30.716,23.777,56.925,90.883
3.483,7.571,10.829,343,13.316,35.955,51.745,28.985,2.487,94.946
3.061,-6.476,41.723,409,36.139,39.222,12.396,17.794,5.584,90.925
3.596,18.710,47.246,545,39.565,28.289,18.013,78.984,7.681,86.921
3.148,-15.940,26.827,377,-0.431,97.030,5.238,33.586,27.258,90.122
3.481,-0.090,19.394,763,33.530,39.811,15.902,0.299,14.136,84.929
3.421,-2.878,0.813,455,-2.687,99.653,15.247,5.970,3.500,91.692
3.927,-6.959,47.826,422,32.059,34.092,7.343,33.825,15.767,93.593
3.964,5.821,19.676,443,3.864,21.652,54.960,21.806,15.812,91.548
3.184,-14.758,21.439,196,37.981,91.655,2.944,65.102,16.542,94.835
3.440,8.666,20.160,867,24.775,66.401,55.642,35.316,4.615,85.031
3.448,19.224,29.924,362,9.956,48.113,12.618,57.388,19.968,93.812
3.182,12.182,42.150,409,4.049,61.067,14.137,25.367,38.101,89.896
3.958,14.401,46.312,763,1.762,40.858,16.193,92.907,44.550,83.646
3.849,-5.615,23.554,573,24.040,70.781,6.009,31.331,0.486,89.469
3.228,-7.005,39.786,393,34.790,69.317,11.858,12.423,4.996,92.290
3.440,0.682,43.241,736,27.747,26.415,25.511,4.655,15.494,82.809
3.127,-18.171,17.815,508,31.740,92.855,28.682,83.170,13.925,89.598
3.754,17.814,5.797,867,29.069,56.842,21.781,54.219,23.272,80.980
3.146,-14.249,53.680,565,38.957,35.612,29.702,78.930,14.723,87.896
4.183,16.121,40.627,670,27.890,44.591,45.768,122.943,12.737,82.980
3.937,-16.657,38.887,293,0.511,89.298,3.412,89.222,38.376,91.523
3.468,12.905,3.534,881,29.580,50.655,141.840,81.827,26.046,86.133
3.694,-13.921,49.072,24,6.103,64.957,0.336,27.962,42.969,98.037
4.094,-18.475,33.963,236,39.790,95.815,11.209,145.052,5.827,96.442
3.665,8.780,50.873,460,8.834,72.137,212.984,18.850,42.039,89.945
3.209,-8.789,58.474,320,4.640,74.057,4.014,41.279,53.834,90.403
3.454,8.580,57.426,99,1.961,39.886,1.404,30.194,55.465,95.135
4.012,2.203,51.365,739,22.926,73.464,21.674,4.940,28.439,83.096
3.773,-15.648,0.657,689,-4.539,51.504,77.819,111.818,5.196,89.946
3.781,17.285,53.144,407,37.678,92.883,11.088,45.947,15.466,90.637
4.040,-1.907,4.504,154,4.716,30.363,8.126,13.718,0.212,97.169
4.073,9.378,51.072,977,4.770,42.851,10.470,38.025,46.302,81.123
4.104,0.041,16.810,433,-7.697,25.280,8.104,0.271,24.507,92.180
3.114,4.174,36.604,750,2.301,50.472,7.778,11.455,34.303,86.307
3.653,-7.889,2.284,433,10.949,31.870,12.102,39.630,8.665,90.068
3.889,-11.986,46.271,142,8.480,87.612,2.532,79.212,37.791,93.934
3.908,1.703,6.702,528,3.651,94.003,26.637,8.980,3.051,87.439
3.728,-2.391,24.641,284,-7.963,73.554,3.505,8.556,32.604,90.967
3.200,-4.395,49.047,4,5.029,28.267,0.789,11.957,44.018,98.329
3.957,6.903,41.721,522,28.917,47.330,7.471,20.820,12.804,81.586
3.864,7.620,0.363,719,11.940,97.159,18.077,51.768,11.577,86.807
3.103,-18.163,24.182,435,4.539,30.904,7.466,79.829,19.643,91.803
3.557,-6.450,2.516,417,5.240,64.519,6.993,28.977,2.724,89.539
3.209,-3.529,40.410,80,17.722,48.234,1.121,9.902,22.688,95.193
3.405,-16.124,58.137,544,5.115,99.933,25.634,63.172,53.022,91.279
3.022,-10.564,39.316,816,21.540,42.831,15.222,45.655,17.776,84.992
3.480,-17.934,13.462,376,39.473,23.822,8.690,37.934,26.011,91.641
3.660,19.850,21.314,158,-7.941,76.175,5.460,75.635,29.255,94.898
3.743,9.462,58.599,785,-1.563,46.139,15.676,30.432,60.162,83.638
3.796,-16.502,13.443,626,-1.045,72.607,6.572,92.069,14.488,84.003
4.004,-19.190,33.692,216,12.354,28.372,2.275,108.294,21.338,95.388
3.259,8.772,24.027,772,-7.929,61.845,26.990,27.133,31.956,81.780
3.145,-2.432,46.099,669,13.876,50.019,7.556,4.302,32.223,81.356
4.022,11.472,52.043,44,36.446,62.941,0.501,35.723,15.597,96.793
3.188,16.939,20.450,631,-9.422,88.278,24.544,39.966,29.872,84.946
4.170,3.972,39.624,214,8.247,97.820,3.549,22.403,31.377,98.826
4.011,-12.516,32.943,510,28.045,80.251,5.854,37.849,4.898,92.631
3.601,11.288,16.707,127,-2.275,81.349,2.443,49.733,18.982,94.812
4.178,18.232,16.316,253,-6.122,62.315,6.727,108.303,22.438,94.035
3.117,3.209,32.318,549,21.539,27.792,8.391,18.198,10.779,87.293
3.364,7.280,9.240,876,-9.502,73.365,48.478,21.246,18.742,85.957
3.766,-6.501,48.649,721,30.089,31.822,42.383,19.069,18.560,81.358
3.420,-4.739,4.140,351,-6.657,39.653,4.207,12.316,10.797,93.807
4.114,9.386,5.674,605,16.218,76.607,117.576,40.183,10.544,90.198
3.079,17.111,20.534,540,27.006,72.559,6.703,77.645,6.472,87.515
3.659,5.160,7.086,163,2.101,45.146,5.477,28.468,4.985,96.574
3.709,11.594,28.542,648,-4.823,81.764,13.271,35.109,33.365,88.685
3.783,-13.135,23.981,534,-1.219,95.145,9.743,34.626,25.200,86.693
3.307,-11.522,43.309,130,32.734,63.621,1.690,44.696,10.575,98.017
3.437,1.281,57.180,597,25.289,74.215,6.746,3.134,31.891,84.376
4.012,-12.938,45.214,695,-0.095,41.742,8.621,89.248,45.309,82.011
3.234,5.400,10.767,503,25.806,97.665,8.723,10.929,15.039,91.479
3.992,-8.334,56.131,423,25.431,41.896,11.931,54.167,30.700,88.774
3.675,11.661,23.528,748,39.886,90.993,14.079,24.169,16.358,85.043
3.915,12.324,28.451,183,9.578,94.230,46.071,82.528,18.873,93.287
3.856,-1.449,25.295,825,33.243,77.570,32.669,8.050,7.948,83.768
3.249,-12.768,16.833,670,12.322,84.927,17.987,40.801,4.511,82.909
3.683,5.871,53.703,981,34.888,56.629,30.041,23.964,18.815,82.314
4.041,19.711,19.934,522,-5.420,93.564,50.098,120.309,25.354,90.386
3.519,4.904,34.716,553,-1.234,79.412,91.790,13.434,35.950,87.323
4.160,-18.569,14.402,234,32.498,46.140,5.486,141.785,18.096,90.741
3.543,-19.308,47.843,130,30.965,22.796,15.467,83.754,16.878,96.093
3.171,-7.186,46.452,696,5.272,63.263,23.726,37.375,41.180,84.712
3.467,-12.169,17.779,13,19.840,87.252,0.271,53.161,2.061,98.208
4.142,12.522,40.893,813,9.135,88.853,37.317,61.120,31.758,85.127
3.384,13.792,42.232,765,-9.484,86.809,86.207,56.213,51.716,86.424
4.042,-9.655,33.751,658,-8.695,37.180,15.029,40.769,42.446,87.154
4.058,-6.974,36.036,379,-7.287,54.092,8.348,45.256,43.323,94.815
3.420,-10.550,34.467,59,19.704,69.106,0.644,63.836,14.763,92.550
3.100,16.335,4.912,926,3.961,73.405,67.809,90.217,0.951,80.372
3.869,0.106,40.216,291,-2.803,46.767,4.702,0.280,43.019,93.073
3.374,6.245,28.187,159,37.057,75.411,4.870,34.599,8.870,98.049
3.940,-3.381,26.307,446,-3.934,67.272,33.696,10.656,30.241,90.127
3.531,5.241,51.600,537,23.699,65.342,13.451,9.591,27.901,89.807
3.582,-4.566,1.394,576,34.708,73.042,13.282,14.936,33.314,87.428
3.933,-6.413,15.079,385,-1.809,68.269,10.407,23.691,16.888,90.683
3.459,5.379,7.284,69,0.736,33.350,0.898,31.903,6.548,99.990
3.532,3.642,2.120,381,18.691,89.953,4.531,20.757,16.571,92.251
3.451,-8.259,16.541,684,15.422,39.246,43.499,17.871,1.119,86.679
3.441,-14.026,59.309,973,16.051,79.559,55.213,47.730,43.258,77.228
3.631,-5.257,16.214,987,17.734,34.117,23.114,16.739,1.520,81.370
3.971,-3.392,39.822,224,37.495,72.877,6.850,18.766,2.327,92.874
3.434,5.147,7.098,507,-7.308,91.655,6.173,23.194,14.406,93.099
3.629,16.581,36.111,664,28.022,20.777,6.661,91.364,8.089,85.389
3.805,-18.553,59.069,39,1.625,98.374,2.060,131.735,57.444,97.143
3.323,-10.254,17.510,145,8.684,22.374,1.896,38.559,8.826,98.516
3.333,-12.251,50.885,365,-5.535,20.909,5.972,60.591,56.420,91.785
4.120,0.092,59.854,609,12.281,88.605,9.398,0.712,47.573,88.653
3.868,-2.812,35.313,247,30.211,76.696,9.088,14.276,5.102,94.038
3.693,9.162,18.564,11,-5.063,28.465,1.036,32.564,23.627,100.000
3.777,-10.303,40.412,986,3.780,94.993,17.998,42.975,36.632,79.508
3.035,3.780,50.691,535,8.653,73.755,8.666,18.722,42.038,90.433
3.742,15.354,10.281,736,-4.805,28.883,7.639,90.779,15.086,87.025
3.611,16.427,27.151,509,28.116,88.844,7.502,96.251,0.965,85.898
3.655,18.351,19.151,244,29.347,58.472,5.431,108.319,10.196,95.102
3.431,10.930,17.002,974,31.795,42.251,9.798,70.527,14.793,83.657
3.098,16.240,51.649,170,19.195,86.003,4.480,82.813,32.454,96.905
3.232,-10.619,25.299,31,15.362,79.076,1.814,61.199,9.937,100.000
4.141,-12.097,20.345,625,3.128,69.844,10.051,68.156,17.217,85.099
3.490,-19.740,36.211,720,22.758,91.881,26.317,101.014,13.453,85.249
3.560,8.274,13.164,994,12.228,88.902,10.769,57.485,0.936,80.676
3.063,17.499,13.794,814,38.539,38.143,18.774,96.771,24.745,82.044
3.045,-12.523,31.217,428,38.409,90.295,27.068,63.530,7.192,88.339
3.861,5.478,24.556,34,35.260,49.923,2.263,32.324,10.704,100.000
3.646,9.858,17.699,204,8.004,54.542,3.123,37.300,9.695,97.801
3.610,17.105,3.237,889,8.399,97.787,23.883,81.644,5.162,82.895
3.292,5.874,31.246,383,32.634,80.790,10.349,11.268,1.388,92.067
3.894,18.812,48.997,904,26.457,45.719,14.671,82.356,22.540,81.299
3.202,-6.213,51.083,265,25.218,71.834,11.557,13.286,25.865,95.379
3.228,-6.003,14.126,576,3.981,63.146,37.409,30.868,10.145,91.069
3.553,1.721,35.978,442,31.667,29.328,6.690,11.242,4.311,89.330
3.344,-4.660,51.353,609,18.971,91.020,401.062,11.861,32.382,87.458
3.297,-19.943,24.524,696,12.343,85.751,7.663,57.107,12.181,84.809
3.774,9.271,55.928,749,33.271,82.217,39.186,62.471,22.657,82.035
3.781,10.069,54.179,484,9.710,64.732,10.675,52.490,44.469,88.288
3.989,9.879,12.488,984,22.696,37.667,44.857,54.479,10.208,80.355
3.501,-6.199,15.538,469,13.295,90.712,20.749,29.175,2.243,89.720
3.088,0.892,10.827,265,19.637,48.237,3.167,2.279,8.810,94.635
3.328,-5.601,11.763,985,-7.973,21.609,16.718,16.123,19.736,81.551
4.176,-19.359,54.472,914,13.056,98.542,28.712,155.580,41.416,82.708
3.716,2.498,55.868,743,17.825,88.893,28.733,14.715,38.043,89.815
3.852,-15.050,3.114,108,14.636,69.814,4.893,36.850,11.522,99.167
3.009,-16.798,35.616,488,32.371,20.993,8.731,42.175,3.245,88.439
3.622,10.220,33.854,177,5.556,38.217,2.413,53.329,28.298,98.060
3.045,-19.620,23.433,248,34.204,56.164,9.502,55.274,10.771,93.894
3.683,18.360,37.902,835,10.173,70.247,24.633,59.343,27.729,81.226
4.105,0.610,56.842,871,24.726,76.652,12.044,2.012,32.116,83.247
4.162,19.321,10.215,4,-5.664,83.062,0.054,62.610,15.879,100.000
3.649,-17.680,7.225,156,0.008,64.453,7.247,91.610,7.217,95.139
3.550,3.341,2.003,229,28.058,72.495,5.896,22.046,26.055,95.921
4.134,-6.027,21.830,627,-9.384,84.899,7.196,25.955,31.214,88.025
3.808,13.739,20.258,260,38.426,77.587,3.500,35.695,18.168,92.522
3.078,-5.551,25.849,827,-0.469,96.385,48.399,11.729,26.318,80.280
3.559,-9.580,30.199,320,35.065,89.972,8.161,64.799,4.866,90.168
3.288,14.302,45.469,126,15.797,33.549,1.294,60.808,29.672,99.279
3.564,-5.014,23.527,27,18.229,95.794,0.509,21.434,5.298,98.190
3.547,-19.327,19.837,850,-5.793,36.334,11.770,125.871,25.630,80.912
3.699,-4.388,49.613,509,8.261,99.301,50.339,20.462,41.352,89.858
3.428,6.181,50.988,227,-2.189,76.106,2.721,25.869,53.177,97.422
3.197,-9.826,13.966,640,16.297,70.203,10.514,59.371,2.331,84.434
3.604,-2.720,18.880,540,17.537,45.946,29.373,11.878,1.343,85.175
3.996,-17.731,49.507,178,25.483,30.649,4.607,76.978,24.024,98.511
3.797,3.524,4.764,675,33.914,30.094,73.213,18.365,29.150,87.388
3.406,10.252,19.551,671,13.409,89.326,8.611,68.644,6.142,83.896
4.123,-3.467,26.901,831,1.668,54.595,11.118,27.813,25.233,82.095
4.095,-3.191,11.224,909,6.679,64.788,18.351,21.736,4.545,79.594
3.251,-16.469,10.795,287,32.354,94.547,6.273,66.868,21.559,95.098
3.047,-11.922,25.492,493,-2.707,40.428,10.516,66.194,28.199,91.600
3.890,-13.813,45.271,264,21.363,81.115,56.060,60.668,23.908,95.303
3.993,-0.732,50.414,466,-9.346,57.637,12.441,4.268,59.760,90.487
